ID,Subject,EmailText,SenderEmail,Label
4047,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4048,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4049,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
4050,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4051,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4052,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4053,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4054,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
4055,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
4056,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4057,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4058,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4059,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
4060,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4061,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4062,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4063,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4064,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
4065,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4066,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4067,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4068,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4069,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4070,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
4071,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4072,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4073,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4074,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4075,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4076,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4077,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4078,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4079,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
